"戒","5","4"
"扛","5","5"
"技","5","4"
"抬","5","4"
"拌","5","5"
"拳","5","2"
"掌","5","4"
"搏","5","5"
"摔","5","4"
"擁","5","5"
"斐","5","1"
"晉","5","5"
"曝","5","5"
"柔","5","3"
"柴","5","4"
"梅","5","5"
"樑","5","4"
"模","5","1"
"檢","5","5"
"止","5","5"
"沾","5","4"
"淑","5","3"
"淨","5","4"
"渠","5","3"
"溢","5","5"
"漢","5","5"
"潤","5","3"
"灌","5","5"
"灰","5","5"
"炤","5","2"
"烙","5","5"
"煎","5","4"
"燃","5","4"
"爭","5","5"
"爺","5","4"
"珍","5","3"
"環","5","4"
"瓣","5","5"
"畝","5","4"
"瘋","5","4"
"癒","5","5"
"瞪","5","5"
"示","5","5"
"籃","5","4"
"粉","5","5"
"系","5","5"
"緩","5","5"
"縫","5","3"
"繪","5","5"
"纔","5","3"
"翅","5","2"
"耶","5","4"
"肖","5","4"
"肥","5","3"
"肺","5","4"
"胃","5","4"
"胸","5","5"
"腰","5","5"
"艘","5","4"
"荐","5","2"
"荒","5","5"
"菊","5","1"
"葬","5","1"
"蒂","5","3"
"薑","5","4"
"蛇","5","4"
"蝶","5","5"
"融","5","4"
"術","5","3"
"裹","5","5"
"訊","5","5"
"謎","5","5"
"豆","5","2"
"費","5","5"
"跤","5","3"
"跨","5","5"
"跪","5","5"
"軟","5","5"
"迴","5","5"
"遮","5","5"
"遺","5","5"
"郭","5","3"
"醫","5","5"
"醬","5","3"
"鈴","5","3"
"錄","5","4"
"鑲","5","5"
"閔","5","1"
"閱","5","5"
"陶","5","4"
"隘","5","1"
"雜","5","5"
"韻","5","5"
"騙","5","4"
"鬚","5","4"
"鴻","5","1"
"齣","5","3"
"丁","4","3"
"丈","4","3"
"乍","4","3"
"乘","4","3"
"乞","4","2"
"井","4","3"
